Sample, Channel 7
901179495, 1
901179593, 0
901179639, 1
901179689, 0
901179735, 1
901179761, 0
901179783, 1
901179977, 0
901180002, 1
901180049, 0
901180095, 1
901180193, 0
901646122, 1
901646196, 0
901646362, 1
901646388, 0
901646554, 1
901646652, 0
901646698, 1
901646724, 0
901646770, 1
901646820, 0
901646842, 1
901646868, 0
901646869, 1
901647036, 0
901647061, 1
901647108, 0
901647155, 1
901647252, 0
902113254, 1
902113327, 0
902113494, 1
902113520, 0
902113686, 1
902113784, 0
902113830, 1
902113856, 0
902113878, 1
902113952, 0
902113974, 1
902114168, 0
902114192, 1
902114240, 0
902114286, 1
902114384, 0
902580289, 1
902580363, 0
902580529, 1
902580555, 0
902580721, 1
902580819, 0
902580865, 1
902580915, 0
902580937, 1
902580987, 0
902581009, 1
902581035, 0
902581036, 1
902581203, 0
902581228, 1
902581275, 0
902581321, 1
902581419, 0
903047372, 1
903047446, 0
903047612, 1
903047638, 0
903047805, 1
903047902, 0
903047949, 1
903047974, 0
903047997, 1
903048022, 0
903048045, 1
903048070, 0
903048093, 1
903048118, 0
903048119, 1
903048286, 0
903048311, 1
903048358, 0
903048405, 1
903048503, 0
903514480, 1
903514554, 0
903514720, 1
903514746, 0
903514912, 1
903515010, 0
903515056, 1
903515106, 0
903515152, 1
903515178, 0
903515200, 1
903515394, 0
903515418, 1
903515466, 0
903515512, 1
903515610, 0
903981539, 1
903981613, 0
903981779, 1
903981805, 0
903981971, 1
903982069, 0
903982115, 1
903982141, 0
903982187, 1
903982237, 0
903982259, 1
903982285, 0
903982286, 1
903982453, 0
903982478, 1
903982525, 0
903982571, 1
903982669, 0
904448623, 1
904448696, 0
904448863, 1
904448888, 0
904449055, 1
904449152, 0
904449199, 1
904449225, 0
904449247, 1
904449321, 0
904449343, 1
904449368, 0
904449369, 1
904449537, 0
904449561, 1
904449609, 0
904449655, 1
904449753, 0
904915706, 1
904915780, 0
904915946, 1
904915972, 0
904916138, 1
904916236, 0
904916282, 1
904916332, 0
904916354, 1
904916404, 0
904916426, 1
904916620, 0
904916645, 1
904916692, 0
904916738, 1
904916836, 0
905382837, 1
905382911, 0
905383077, 1
905383103, 0
905383269, 1
905383367, 0
905383413, 1
905383439, 0
905383462, 1
905383487, 0
905383510, 1
905383535, 0
905383558, 1
905383583, 0
905383584, 1
905383751, 0
905383776, 1
905383823, 0
905383870, 1
905383967, 0
905849873, 1
905849947, 0
905850113, 1
905850139, 0
905850305, 1
905850403, 0
905850449, 1
905850499, 0
905850545, 1
905850571, 0
905850593, 1
905850787, 0
905850811, 1
905850859, 0
905850905, 1
905851003, 0
906316956, 1
906317030, 0
906317196, 1
906317222, 0
906317388, 1
906317486, 0
906317532, 1
906317558, 0
906317604, 1
906317654, 0
906317676, 1
906317702, 0
906317703, 1
906317870, 0
906317895, 1
906317942, 0
906317988, 1
906318086, 0
906784063, 1
906784137, 0
906784304, 1
906784329, 0
906784496, 1
906784593, 0
906784640, 1
906784666, 0
906784688, 1
906784761, 0
906784784, 1
906784809, 0
906784810, 1
906784977, 0
906785002, 1
906785050, 0
906785096, 1
906785194, 0
907251123, 1
907251197, 0
907251363, 1
907251389, 0
907251555, 1
907251653, 0
907251699, 1
907251749, 0
907251771, 1
907251821, 0
907251843, 1
907252037, 0
907252062, 1
907252109, 0
907252155, 1
907252253, 0
907718230, 1
907718304, 0
907718470, 1
907718496, 0
907718662, 1
907718760, 0
907718806, 1
907718832, 0
907718854, 1
907718880, 0
907718902, 1
907718928, 0
907718950, 1
907718976, 0
907718977, 1
907719144, 0
907719169, 1
907719216, 0
907719263, 1
907719360, 0
908185290, 1
908185363, 0
908185530, 1
908185556, 0
908185722, 1
908185820, 0
908185866, 1
908185916, 0
908185962, 1
908185988, 0
908186010, 1
908186035, 0
908186036, 1
908186204, 0
908186228, 1
908186276, 0
908186322, 1
908186420, 0
908652373, 1
908652447, 0
908652613, 1
908652639, 0
908652805, 1
908652903, 0
908652949, 1
908652975, 0
908653021, 1
908653071, 0
908653093, 1
908653119, 0
908653120, 1
908653287, 0
908653312, 1
908653359, 0
908653405, 1
908653503, 0
909119456, 1
909119530, 0
909119696, 1
909119722, 0
909119888, 1
909119986, 0
909120033, 1
909120058, 0
909120081, 1
909120154, 0
909120177, 1
909120202, 0
909120203, 1
909120370, 0
909120395, 1
909120442, 0
909120489, 1
909120586, 0
909586588, 1
909586662, 0
909586828, 1
909586854, 0
909587020, 1
909587118, 0
909587164, 1
909587214, 0
909587236, 1
909587286, 0
909587308, 1
909587502, 0
909587526, 1
909587574, 0
909587620, 1
909587718, 0
910053623, 1
910053697, 0
910053863, 1
910053889, 0
910054055, 1
910054153, 0
910054199, 1
910054225, 0
910054247, 1
910054273, 0
910054295, 1
910054321, 0
910054343, 1
910054369, 0
910054370, 1
910054537, 0
910054562, 1
910054609, 0
910054655, 1
910054753, 0
910520707, 1
910520780, 0
910520947, 1
910520972, 0
910521139, 1
910521236, 0
910521283, 1
910521333, 0
910521379, 1
910521405, 0
910521427, 1
910521452, 0
910521453, 1
910521621, 0
910521645, 1
910521693, 0
910521739, 1
910521837, 0
910987838, 1
910987912, 0
910988078, 1
910988104, 0
910988270, 1
910988368, 0
910988414, 1
910988440, 0
910988486, 1
910988536, 0
910988558, 1
910988752, 0
910988777, 1
910988824, 0
910988870, 1
910988968, 0
911454873, 1
911454947, 0
911455113, 1
911455139, 0
911455305, 1
911455403, 0
911455449, 1
911455475, 0
911455497, 1
911455571, 0
911455593, 1
911455619, 0
911455620, 1
911455787, 0
911455812, 1
911455859, 0
911455906, 1
911456003, 0
911922005, 1
911922079, 0
911922245, 1
911922271, 0
911922437, 1
911922535, 0
911922581, 1
911922631, 0
911922653, 1
911922703, 0
911922725, 1
911922919, 0
911922943, 1
911922991, 0
911923037, 1
911923135, 0
912389040, 1
912389114, 0
912389280, 1
912389306, 0
912389472, 1
912389570, 0
912389616, 1
912389642, 0
912389664, 1
912389690, 0
912389712, 1
912389738, 0
912389760, 1
912389786, 0
912389787, 1
912389954, 0
912389979, 1
912390026, 0
912390072, 1
912390170, 0
912856123, 1
912856197, 0
912856363, 1
912856389, 0
912856556, 1
912856653, 0
912856700, 1
912856749, 0
912856796, 1
912856821, 0
912856844, 1
912856869, 0
912856870, 1
912857037, 0
912857062, 1
912857109, 0
912857156, 1
912857254, 0
913323207, 1
913323281, 0
913323447, 1
913323473, 0
913323639, 1
913323737, 0
913323783, 1
913323809, 0
913323855, 1
913323905, 0
913323927, 1
913324121, 0
913324145, 1
913324193, 0
913324239, 1
913324337, 0
913790338, 1
913790412, 0
913790578, 1
913790604, 0
913790770, 1
913790868, 0
913790914, 1
913790940, 0
913790962, 1
913791036, 0
913791058, 1
913791084, 0
913791085, 1
913791252, 0
913791277, 1
913791324, 0
913791371, 1
913791468, 0
914257374, 1
914257447, 0
914257614, 1
914257639, 0
914257806, 1
914257904, 0
914257950, 1
914258000, 0
914258022, 1
914258072, 0
914258094, 1
914258119, 0
914258120, 1
914258288, 0
914258312, 1
914258360, 0
914258406, 1
914258504, 0
914724457, 1
914724531, 0
914724697, 1
914724723, 0
914724889, 1
914724987, 0
914725033, 1
914725059, 0
914725081, 1
914725107, 0
914725129, 1
914725155, 0
914725177, 1
914725371, 0
914725396, 1
914725443, 0
914725489, 1
914725587, 0
915191564, 1
915191638, 0
915191804, 1
915191830, 0
915191996, 1
915192094, 0
915192141, 1
915192190, 0
915192237, 1
915192262, 0
915192285, 1
915192310, 0
915192311, 1
915192478, 0
915192503, 1
915192550, 0
915192597, 1
915192694, 0
915658624, 1
915658698, 0
915658864, 1
915658890, 0
915659056, 1
915659154, 0
915659200, 1
915659226, 0
915659272, 1
915659322, 0
915659344, 1
915659538, 0
915659562, 1
915659610, 0
915659656, 1
915659754, 0
916125731, 1
916125805, 0
916125971, 1
916125997, 0
916126163, 1
916126261, 0
916126307, 1
916126333, 0
916126355, 1
916126429, 0
916126451, 1
916126477, 0
916126478, 1
916126645, 0
916126670, 1
916126717, 0
916126763, 1
916126861, 0
916592790, 1
916592864, 0
916593031, 1
916593056, 0
916593223, 1
916593320, 0
916593367, 1
916593417, 0
916593439, 1
916593489, 0
916593511, 1
916593536, 0
916593537, 1
916593705, 0
916593729, 1
916593777, 0
916593823, 1
916593921, 0
917059874, 1
917059948, 0
917060114, 1
917060140, 0
917060306, 1
917060404, 0
917060450, 1
917060476, 0
917060498, 1
917060524, 0
917060546, 1
917060572, 0
917060594, 1
917060788, 0
917060813, 1
917060860, 0
917060906, 1
917061004, 0
917526957, 1
917527031, 0
917527197, 1
917527223, 0
917527389, 1
917527487, 0
917527533, 1
917527583, 0
917527629, 1
917527655, 0
917527677, 1
917527703, 0
917527704, 1
917527871, 0
917527896, 1
917527943, 0
917527990, 1
917528087, 0
917994065, 1
917994138, 0
917994305, 1
917994331, 0
917994497, 1
917994595, 0
917994641, 1
917994667, 0
917994713, 1
917994763, 0
917994785, 1
917994810, 0
917994811, 1
917994979, 0
917995003, 1
917995051, 0
917995097, 1
917995195, 0
918461124, 1
918461198, 0
918461364, 1
918461390, 0
918461556, 1
918461654, 0
918461700, 1
918461726, 0
918461748, 1
918461822, 0
918461844, 1
918461870, 0
918461871, 1
918462038, 0
918462063, 1
918462110, 0
918462156, 1
918462254, 0
918928255, 1
918928329, 0
918928495, 1
918928521, 0
918928688, 1
918928785, 0
918928832, 1
918928881, 0
918928904, 1
918928953, 0
918928976, 1
918929001, 0
918929002, 1
918929169, 0
918929194, 1
918929241, 0
918929288, 1
918929386, 0
919395291, 1
919395365, 0
919395531, 1
919395557, 0
919395723, 1
919395821, 0
919395867, 1
919395893, 0
919395915, 1
919395941, 0
919395963, 1
919395989, 0
919396011, 1
919396205, 0
919396229, 1
919396277, 0
919396323, 1
919396421, 0
919862374, 1
919862448, 0
919862614, 1
919862640, 0
919862806, 1
919862904, 0
919862950, 1
919863000, 0
919863046, 1
919863072, 0
919863094, 1
919863120, 0
919863121, 1
919863288, 0
919863313, 1
919863360, 0
919863406, 1
919863504, 0
920329458, 1
920329531, 0
920329698, 1
920329723, 0
920329890, 1
920329987, 0
920330034, 1
920330060, 0
920330106, 1
920330156, 0
920330178, 1
920330203, 0
920330204, 1
920330372, 0
920330396, 1
920330444, 0
920330490, 1
920330588, 0
920796589, 1
920796663, 0
920796829, 1
920796855, 0
920797021, 1
920797119, 0
920797165, 1
920797191, 0
920797213, 1
920797287, 0
920797309, 1
920797503, 0
920797528, 1
920797575, 0
920797621, 1
920797719, 0
921263624, 1
921263698, 0
921263864, 1
921263890, 0
921264056, 1
921264154, 0
921264200, 1
921264250, 0
921264273, 1
921264322, 0
921264345, 1
921264370, 0
921264371, 1
921264538, 0
921264563, 1
921264610, 0
921264657, 1
921264754, 0
921730756, 1
921730830, 0
921730996, 1
921731022, 0
921731188, 1
921731286, 0
921731332, 1
921731358, 0
921731380, 1
921731406, 0
921731428, 1
921731454, 0
921731476, 1
921731670, 0
921731694, 1
921731742, 0
921731788, 1
921731886, 0
922197791, 1
922197865, 0
922198031, 1
922198057, 0
922198223, 1
922198321, 0
922198367, 1
922198417, 0
922198463, 1
922198489, 0
922198511, 1
922198537, 0
922198538, 1
922198705, 0
922198730, 1
922198777, 0
922198823, 1
922198921, 0
922664874, 1
922664948, 0
922665115, 1
922665140, 0
922665307, 1
922665404, 0
922665451, 1
922665476, 0
922665523, 1
922665572, 0
922665595, 1
922665620, 0
922665621, 1
922665788, 0
922665813, 1
922665861, 0
922665907, 1
922666005, 0
923131982, 1
923132056, 0
923132222, 1
923132248, 0
923132414, 1
923132512, 0
923132558, 1
923132584, 0
923132606, 1
923132680, 0
923132702, 1
923132896, 0
923132921, 1
923132968, 0
923133014, 1
923133112, 0
923599041, 1
923599115, 0
923599281, 1
923599307, 0
923599473, 1
923599571, 0
923599617, 1
923599667, 0
923599689, 1
923599739, 0
923599761, 1
923599787, 0
923599788, 1
923599955, 0
923599980, 1
923600027, 0
923600074, 1
923600171, 0
924066125, 1
924066198, 0
924066365, 1
924066391, 0
924066557, 1
924066655, 0
924066701, 1
924066727, 0
924066749, 1
924066775, 0
924066797, 1
924066823, 0
924066845, 1
924066870, 0
924066871, 1
924067039, 0
924067063, 1
924067111, 0
924067157, 1
924067255, 0
924533208, 1
924533282, 0
924533448, 1
924533474, 0
924533640, 1
924533738, 0
924533784, 1
924533834, 0
924533880, 1
924533906, 0
924533928, 1
924533954, 0
924533955, 1
924534122, 0
924534147, 1
924534194, 0
924534240, 1
924534338, 0
925000339, 1
925000413, 0
925000579, 1
925000605, 0
925000772, 1
925000869, 0
925000916, 1
925000941, 0
925000988, 1
925001037, 0
925001060, 1
925001085, 0
925001086, 1
925001253, 0
925001278, 1
925001325, 0
925001372, 1
925001470, 0
925467375, 1
925467449, 0
925467615, 1
925467641, 0
925467807, 1
925467905, 0
925467951, 1
925467977, 0
925467999, 1
925468073, 0
925468095, 1
925468289, 0
925468313, 1
925468361, 0
925468407, 1
925468505, 0
925934458, 1
925934532, 0
925934698, 1
925934724, 0
925934890, 1
925934988, 0
925935034, 1
925935084, 0
925935106, 1
925935156, 0
925935178, 1
925935204, 0
925935205, 1
925935372, 0
925935397, 1
925935444, 0
925935490, 1
925935588, 0
926401566, 1
926401639, 0
926401806, 1
926401831, 0
926401998, 1
926402096, 0
926402142, 1
926402168, 0
926402190, 1
926402216, 0
926402238, 1
926402264, 0
926402286, 1
926402311, 0
926402312, 1
926402480, 0
926402504, 1
926402552, 0
926402598, 1
926402696, 0
926868625, 1
926868699, 0
926868865, 1
926868891, 0
926869057, 1
926869155, 0
926869201, 1
926869251, 0
926869297, 1
926869323, 0
926869345, 1
926869539, 0
926869564, 1
926869611, 0
926869657, 1
926869755, 0
927335708, 1
927335782, 0
927335948, 1
927335974, 0
927336140, 1
927336238, 0
927336284, 1
927336310, 0
927336356, 1
927336406, 0
927336429, 1
927336454, 0
927336455, 1
927336622, 0
927336647, 1
927336694, 0
927336741, 1
927336838, 0
927802792, 1
927802865, 0
927803032, 1
927803058, 0
927803224, 1
927803322, 0
927803368, 1
927803394, 0
927803416, 1
927803490, 0
927803512, 1
927803706, 0
927803730, 1
927803778, 0
927803824, 1
927803922, 0
928269875, 1
928269949, 0
928270115, 1
928270141, 0
928270307, 1
928270405, 0
928270451, 1
928270501, 0
928270523, 1
928270573, 0
928270595, 1
928270621, 0
928270622, 1
928270789, 0
928270814, 1
928270861, 0
928270907, 1
928271005, 0
928736958, 1
928737032, 0
928737199, 1
928737224, 0
928737391, 1
928737488, 0
928737535, 1
928737560, 0
928737583, 1
928737608, 0
928737631, 1
928737656, 0
928737679, 1
928737704, 0
928737705, 1
928737873, 0
928737897, 1
928737945, 0
928737991, 1
928738089, 0
929204090, 1
929204164, 0
929204330, 1
929204356, 0
929204522, 1
929204620, 0
929204666, 1
929204716, 0
929204762, 1
929204788, 0
929204810, 1
929205004, 0
929205029, 1
929205076, 0
929205122, 1
929205220, 0
929671125, 1
929671199, 0
929671365, 1
929671391, 0
929671557, 1
929671655, 0
929671701, 1
929671727, 0
929671773, 1
929671823, 0
929671845, 1
929671871, 0
929671872, 1
929672039, 0
929672064, 1
929672111, 0
929672158, 1
929672255, 0
930138209, 1
930138282, 0
930138449, 1
930138475, 0
930138641, 1
930138739, 0
930138785, 1
930138811, 0
930138833, 1
930138907, 0
930138929, 1
930138954, 0
930138955, 1
930139123, 0
930139147, 1
930139195, 0
930139241, 1
930139339, 0
930605340, 1
930605414, 0
930605580, 1
930605606, 0
930605772, 1
930605870, 0
930605916, 1
930605966, 0
930605988, 1
930606038, 0
930606060, 1
930606086, 0
930606087, 1
930606254, 0
930606279, 1
930606326, 0
930606372, 1
930606470, 0
931072423, 1
931072497, 0
931072663, 1
931072689, 0
931072856, 1
931072953, 0
931073000, 1
931073025, 0
931073048, 1
931073073, 0
931073096, 1
931073121, 0
931073144, 1
931073169, 0
931073170, 1
931073337, 0
931073362, 1
931073409, 0
931073456, 1
931073554, 0
931539459, 1
931539533, 0
931539699, 1
931539725, 0
931539891, 1
931539989, 0
931540035, 1
931540085, 0
931540131, 1
931540157, 0
931540179, 1
931540373, 0
931540397, 1
931540445, 0
931540491, 1
931540589, 0
932006566, 1
932006640, 0
932006806, 1
932006832, 0
932006998, 1
932007096, 0
932007142, 1
932007168, 0
932007214, 1
932007264, 0
932007286, 1
932007312, 0
932007313, 1
932007480, 0
932007505, 1
932007552, 0
932007598, 1
932007696, 0
932473626, 1
932473699, 0
932473866, 1
932473891, 0
932474058, 1
932474156, 0
932474202, 1
932474228, 0
932474250, 1
932474323, 0
932474346, 1
932474371, 0
932474372, 1
932474540, 0
932474564, 1
932474612, 0
932474658, 1
932474756, 0
932940709, 1
932940783, 0
932940949, 1
932940975, 0
932941141, 1
932941239, 0
932941285, 1
932941335, 0
932941357, 1
932941407, 0
932941429, 1
932941623, 0
932941648, 1
932941695, 0
932941741, 1
932941839, 0
933407792, 1
933407866, 0
933408032, 1
933408058, 0
933408224, 1
933408322, 0
933408368, 1
933408394, 0
933408416, 1
933408442, 0
933408464, 1
933408490, 0
933408512, 1
933408538, 0
933408539, 1
933408706, 0
933408731, 1
933408778, 0
933408825, 1
933408922, 0
933874876, 1
933874949, 0
933875116, 1
933875142, 0
933875308, 1
933875406, 0
933875452, 1
933875502, 0
933875548, 1
933875574, 0
933875596, 1
933875790, 0
933875814, 1
933875862, 0
933875908, 1
933876006, 0
934341959, 1
934342033, 0
934342199, 1
934342225, 0
934342391, 1
934342489, 0
934342535, 1
934342561, 0
934342607, 1
934342657, 0
934342679, 1
934342705, 0
934342706, 1
934342873, 0
934342898, 1
934342945, 0
934342991, 1
934343089, 0
934809090, 1
934809164, 0
934809331, 1
934809356, 0
934809523, 1
934809620, 0
934809667, 1
934809692, 0
934809715, 1
934809788, 0
934809811, 1
934809836, 0
934809837, 1
934810005, 0
934810029, 1
934810077, 0
934810123, 1
934810221, 0
935276174, 1
935276248, 0
935276414, 1
935276440, 0
935276606, 1
935276704, 0
935276750, 1
935276800, 0
935276822, 1
935276872, 0
935276894, 1
935277088, 0
935277113, 1
935277160, 0
935277206, 1
935277304, 0
935743209, 1
935743283, 0
935743449, 1
935743475, 0
935743641, 1
935743739, 0
935743785, 1
935743811, 0
935743833, 1
935743859, 0
935743881, 1
935743907, 0
935743929, 1
935743955, 0
935743956, 1
935744123, 0
935744148, 1
935744195, 0
935744242, 1
935744339, 0
936210317, 1
936210390, 0
936210557, 1
936210582, 0
936210749, 1
936210847, 0
936210893, 1
936210943, 0
936210989, 1
936211015, 0
936211037, 1
936211062, 0
936211063, 1
936211231, 0
936211255, 1
936211303, 0
936211349, 1
936211447, 0
936677376, 1
936677450, 0
936677616, 1
936677642, 0
936677808, 1
936677906, 0
936677952, 1
936677978, 0
936678024, 1
936678074, 0
936678096, 1
936678290, 0
936678315, 1
936678362, 0
936678408, 1
936678506, 0
937144459, 1
937144533, 0
937144699, 1
937144725, 0
937144891, 1
937144989, 0
937145036, 1
937145061, 0
937145084, 1
937145157, 0
937145180, 1
937145205, 0
937145206, 1
937145373, 0
937145398, 1
937145445, 0
937145492, 1
937145589, 0
937611543, 1
937611617, 0
937611783, 1
937611809, 0
937611975, 1
937612073, 0
937612119, 1
937612169, 0
937612191, 1
937612241, 0
937612263, 1
937612457, 0
937612481, 1
937612529, 0
937612575, 1
937612673, 0
938078626, 1
938078700, 0
938078866, 1
938078892, 0
938079058, 1
938079156, 0
938079202, 1
938079228, 0
938079250, 1
938079276, 0
938079298, 1
938079324, 0
938079346, 1
938079372, 0
938079373, 1
938079540, 0
938079565, 1
938079612, 0
938079658, 1
938079756, 0
938545709, 1
938545783, 0
938545950, 1
938545975, 0
938546142, 1
938546239, 0
938546286, 1
938546335, 0
938546382, 1
938546408, 0
938546430, 1
938546455, 0
938546456, 1
938546624, 0
938546648, 1
938546696, 0
938546742, 1
938546840, 0
939012841, 1
939012915, 0
939013081, 1
939013107, 0
939013273, 1
939013371, 0
939013417, 1
939013443, 0
939013489, 1
939013539, 0
939013561, 1
939013755, 0
939013780, 1
939013827, 0
939013873, 1
939013971, 0
939479876, 1
939479950, 0
939480116, 1
939480142, 0
939480308, 1
939480406, 0
939480452, 1
939480478, 0
939480500, 1
939480574, 0
939480596, 1
939480622, 0
939480623, 1
939480790, 0
939480815, 1
939480862, 0
939480909, 1
939481006, 0
939946960, 1
